#OTU ID	soil.ctrl.CMU.16.09.2016.07.26.day1	soil.ctrl.CMU.16.10.2016.08.06.day1	soil.ctrl.CMU.16.12.2016.10.day.day1	soil.ctrl.CMU.16.14.2016.11.day.day1	soil.ctrl.CMU.17.10.2017.08.09.day1	soil.ctrl.CMU.17.12.2017.10.10.day1	soil.ctrl.SHSU.2016.064.2016.08.25.day1	soil.ctrl.SHSU.2016.065.2016.08.25.day1	soil.ctrl.SHSU.2016.067.2016.09.16.day1	soil.ctrl.SHSU.2016.072.2016.11.04.day1	soil.ctrl.SHSU.2016.073.2016.11.04.day1	soil.ctrl.SHSU.2016.076.2016.11.22.day1	soil.ctrl.SHSU.2017.043.2017.11.30.day1	soil.ctrl.SHSU.2017.045.2017.12.12.day1	soil.ctrl.SHSU.2017.046.2017.12.19.day1	soil.ctrl.UTK.K016.04.2016.09.26.day1	soil.ctrl.UTK.K016.05.2016.09.26.day1	soil.ctrl.UTK.K016.06.2016.10.05.day1	soil.ctrl.UTK.K016.07.2017.Jan.06.day1	soil.ctrl.UTK.K016.08.2017.Jan.06.day1	soil.ctrl.UTK.K016.09.2017.Jan.06.day1	soil.ctrl.UTK.K016.10.2017.05.25.day1	soil.ctrl.UTK.K016.11.2017.05.25.day1	soil.ctrl.UTK.K016.12.2017.05.25.day1	soil.ctrlCMU.16.15.2016.12.day1	soil.ctrlCMU.17.01.2017.01.day1	soil.ctrlCMU.17.04.2017.03.day1	soil.face.CMU.16.03.2016.3.day1	soil.face.CMU.16.04.2016.mo.day1	soil.face.CMU.16.05.2016.mo.day1	soil.face.CMU.16.09.2016.07.26.day1	soil.face.CMU.16.10.2016.08.06.day1	soil.face.CMU.16.12.2016.10.day.day1	soil.face.CMU.16.14.2016.11.day.day1	soil.face.CMU.16.15.2016.12.day1	soil.face.CMU.17.01.2017.01.day1	soil.face.CMU.17.04.2017.03.day1	soil.face.CMU.17.10.2017.08.09.day1	soil.face.CMU.17.12.2017.10.10.day1	soil.face.SHSU.2016.007.2016.04.15.day1	soil.face.SHSU.2016.011.2016.04.15.day1	soil.face.SHSU.2016.024.2016.04.15.day1	soil.face.SHSU.2016.064.2016.08.25.day1	soil.face.SHSU.2016.065.2016.08.25.day1	soil.face.SHSU.2016.067.2016.09.16.day1	soil.face.SHSU.2016.072.2016.11.04.day1	soil.face.SHSU.2016.073.2016.11.04.day1	soil.face.SHSU.2016.076.2016.11.22.day1	soil.face.SHSU.2017.043.2017.11.30.day1	soil.face.SHSU.2017.045.2017.12.12.day1	soil.face.SHSU.2017.046.2017.12.19.day1	soil.face.UTK.K016.01.2016.04.05.day1	soil.face.UTK.K016.02.2016.04.13.day1	soil.face.UTK.K016.03.2016.05.06.day1	soil.face.UTK.K016.04.2016.09.26.day1	soil.face.UTK.K016.05.2016.09.26.day1	soil.face.UTK.K016.06.2016.10.05.day1	soil.face.UTK.K016.07.2017.Jan.06.day1	soil.face.UTK.K016.08.2017.Jan.06.day1	soil.face.UTK.K016.09.2017.Jan.06.day1	soil.face.UTK.K016.10.2017.05.25.day1	soil.face.UTK.K016.11.2017.05.25.day1	soil.face.UTK.K016.12.2017.05.25.day1	soil.hip.CMU.16.03.2016.3.day1	soil.hip.CMU.16.04.2016.mo.day1	soil.hip.CMU.16.05.2016.mo.day1	soil.hip.CMU.16.09.2016.07.26.day1	soil.hip.CMU.16.10.2016.08.06.day1	soil.hip.CMU.16.12.2016.10.day.day1	soil.hip.CMU.16.14.2016.11.day.day1	soil.hip.CMU.16.15.2016.12.day1	soil.hip.CMU.17.01.2017.01.day1	soil.hip.CMU.17.04.2017.03.day1	soil.hip.CMU.17.10.2017.08.09.day1	soil.hip.CMU.17.12.2017.10.10.day1	soil.hip.SHSU.2016.007.2016.04.15.day1	soil.hip.SHSU.2016.011.2016.04.15.day1	soil.hip.SHSU.2016.024.2016.04.15.day1	soil.hip.SHSU.2016.064.2016.08.25.day1	soil.hip.SHSU.2016.065.2016.08.25.day1	soil.hip.SHSU.2016.067.2016.09.16.day1	soil.hip.SHSU.2016.072.2016.11.04.day1	soil.hip.SHSU.2016.073.2016.11.04.day1	soil.hip.SHSU.2016.076.2016.11.22.day1	soil.hip.SHSU.2017.043.2017.11.30.day1	soil.hip.SHSU.2017.045.2017.12.12.day1	soil.hip.SHSU.2017.046.2017.12.19.day1	soil.hip.UTK.K016.01.2016.04.05.day1	soil.hip.UTK.K016.02.2016.04.13.day1	soil.hip.UTK.K016.03.2016.05.06.day1	soil.hip.UTK.K016.04.2016.09.26.day1	soil.hip.UTK.K016.05.2016.09.26.day1	soil.hip.UTK.K016.06.2016.10.05.day1	soil.hip.UTK.K016.07.2017.Jan.06.day1	soil.hip.UTK.K016.08.2017.Jan.06.day1	soil.hip.UTK.K016.09.2017.Jan.06.day1	soil.hip.UTK.K016.10.2017.05.25.day1	soil.hip.UTK.K016.11.2017.05.25.day1	soil.hip.UTK.K016.12.2017.05.25.day1
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured;D_6__bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000433276	0	0	0	0	0.000316476	0.000598364	0.000148412	0	0.000432401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001116071	0	0	0	0	0	0	0	0	0.000709388	0.001058812	0	0.000470455	0	9.94827E-05	0.000371195	0.000113347	0.000351099	0.000123671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000911993	0	0.000369458	0	0	0	0	0.000114982	0.000232019	0	0	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pirellula;D_6__uncultured Pirellula sp.	0.000623441	0	0	0.000666611	0.000217936	0	0	0	0	0	0	0	0	0	0	0	0.000324957	0	0.000286096	0	0.000179131	0.00012659	0.000199455	0.000148412	0	0	0	0	0	0	0	0.000492429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001182313	0.00067379	0	0	0	0	0.000222717	0.000113347	0.000772418	0	0.000144113	0	0	0	0	0	0	0.000160462	0	0	0	0	0	0	0	0.000690767	0	0	0	0	0	0	0	0	0	0	0.001143791	0.000369458	0	0	0	0.000506265	0	0.000348028	0.000249735	0.000177305	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured;D_5__uncultured beta proteobacterium;D_6__uncultured beta proteobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000696247	0.00026594	0.000222618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001182313	0	0	9.40911E-05	0	0	0	0	0.00014044	6.18353E-05	0.000504395	0	0	0	0	0	0	0	0	0	0	0.000139082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000692329	0	0	0	0	0.000187301	0.001004728	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Dokdonella;D_6__uncultured Dokdonella sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000634921	0	0	0.00034004	0.000280879	0.000247341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000625489	0	0	0	0	0	0.001139991	0	0	0	0.000415397	0.000334057	0.000253133	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Amycolatopsis;__	0	0.001924928	0.000616469	0	0.000381388	0	0	0	0	0	0	0	0	0	0	0	0.004116118	0	0.000572191	0.000540355	0.001701747	0	0.000731334	0.000222618	0	0	0	0	0	0	0	0	0	0	0.000705467	0	0	0.000491844	0.000629393	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001182313	0.001443835	0.000809529	0.007527286	0.003809524	0.000198965	0.000890869	0.001303485	0.001966154	0	0.000432339	0	0	0	0	0	0	0	0.000189215	0	0.000458385	0.001205378	0	0	0	0	0	0	0.013431013	0.000938233	0	0	0	0	0	0.001823985	0	0	0.000915192	0	0.009019542	0.000885964	0.001092331	0.001972158	0.001373541	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__PMMR1;D_6__uncultured endolithic bacterium	0	0	0.000572435	0.003999667	0.000708292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001235004	0	0	0.000407249	0	0.003693217	0	0.001117219	0.000251953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026584	0.001283697	0.000113529	0	0	0.000185443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Terrimonas;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006431308	0.002599653	0	0.001430479	0.000540355	0.003851321	0.00221533	0.003191277	0.000964678	0	0.00230614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006112469	0	0	0	0	0	0	0	0	0	0	0	0.003546938	0.001155068	0.002659882	0.001975913	0.011746032	0.002089136	0.001039347	0.002663644	0.000631978	0.00234974	0.003602825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00752394	0.003104575	0.001724138	0.004423429	0.00166159	0.012527142	0.002657891	0.002184661	0.004060325	0.002497347	0.001891253	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Marmoricola;__	0.000623441	0.003849856	0.001232937	0.000416632	0.001525553	0	0.000476531	0	0.003985507	0	0	0	0	0.000385877	0.00012608	0	0.000649913	0	0.000572191	0.001817557	0	0.000696247	0.00026594	0.000148412	0	0	0.000529287	0	0	0.00091631	0	0.000369322	0.001359348	0.001206596	0.001562106	0	0.000840272	0.00040987	0.001258785	0	0.002444988	0	0	0	0	0	0	0.000293312	0	0	0.000294031	0	0	0.000962557	0.000578235	0.000282273	0.000793651	9.94827E-05	0.000148478	0.00017002	0.000561758	0.000432847	0.000576452	0	0.000303951	0.000414136	0.001477105	0.000917311	0.004253434	0.001363928	0.000605487	0.001572112	0.000982254	0.001205378	0.004609003	0	0	0	0	0	0	0.000469116	0	0	0	0	0	0.000911993	0.000653595	0.000492611	0.00076266	0.000969261	0.000334057	0.000253133	0.000172473	0.000348028	0.000124867	0.000827423	0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__Verrucomicrobiaceae;D_5__uncultured;D_6__uncultured Verrucomicrobia bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001094691	0.001083189	0	0.0010967	0.000491232	0.001164353	0.002911577	0.002061033	0.001558326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001182313	0.00288767	0	0.000470455	0	0.001890171	0.001855976	0.000226693	0.002668352	0.001360376	0.002449921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001823985	0.001960784	0.00135468	0.000457596	0.000276932	0	0.001518795	0.00160975	0.000696056	0.004994693	0.002245863	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__uncultured;D_6__uncultured soil bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000541594	0	0	0	0	0.00012659	0.000199455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Haliangiaceae;D_5__Haliangium;D_6__metagenome	0	0	8.80669E-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000273673	0.000216638	0	0.000333778	0.000245616	0	0.000443066	0.001196729	0.000816266	0	0	0	0	0	0.000407249	0	0	0	0	0	0	0	0.000491844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000472925	0.001347579	0	0.000376364	0	0.000397931	0.000371195	0.00034004	0.000912857	0.0010512	0.000288226	0	0	0	0	0	0.000797519	0.000160462	0	0	0	0.000509968	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455996	0	0.001231527	0.00076266	0.000276932	0.000334057	0.000253133	0.000344947	0.000232019	0.000437036	0.000650118	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__0319-6G20;D_5__uncultured Syntrophobacteraceae bacterium;D_6__uncultured Syntrophobacteraceae bacterium	0	0	0	0	0	0	0	0.000657895	0.001268116	0	0	0	0.000282446	0.000289408	0.000189119	0	0	0	0	9.82463E-05	0	0.00012659	0.00053188	0.000445236	0	0	0	0	0	0	0	0	0	0.00035751	0	0	0	0	0	0	0	0.001390337	0	0.000892857	0	0.001249063	0	0.000879937	0	0.000501211	0.001176125	0	0.000472925	0.000192511	0	0	0	0	0.000148478	0	0.000210659	0.000123671	0.000144113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000690767	0.00384545	0.002813929	0.001984127	0	0	0	0.002893309	0.000139665	0.001032976	0	0	0	0	0	0	0	0.000172473	0	0.000624337	0.000177305	0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales;D_4__Fimbriimonadaceae;__;__	0	0	0	0.000166653	0.000326904	0	0.003573981	0	0	0	0	0	0.002965683	0.002122323	0.000756477	0	0	0	0	0	0.000179131	0	0	0	0	0	0	0	0	0.000509061	0	0.000246214	0	0.000223444	0.000100781	0	0	0.000573818	0	0.001875167	0	0.001737921	0.001539409	0.000446429	0	0	0	0.000879937	0	0.000751817	0.001176125	0	0	0	0	0.000282273	0.000793651	0	0	0.00017002	0	0	0	0	0	0	0	0.000655222	0	0.000240693	7.56859E-05	0	0	0.000927214	0.000614534	0.002008032	0.000897868	0.004835367	0	0.001406964	0	0	0	0	0.001084991	0	0.000397298	0.000455996	0	0	0	0	0.000668114	0.000253133	0	0.000232019	0	0.000118203	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Cellvibrionaceae;D_5__Cellvibrio;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000238413	9.82463E-05	0.001880878	0.001139313	0.000598364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004889976	0	0	0	0	0	0	0	0	0	0	0	0.0037834	0.004235249	0.000231294	0	0	0	0	0.00034004	0.001685275	0.005688845	0.00432339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460511	0.003112983	0	0	0	0	0	0	0	0	0.000455996	0.005882353	0.00135468	0.000305064	0	0.000501086	0	0.000114982	0	0.003683586	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured proteobacterium;D_6__uncultured proteobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000658638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000698324	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__bacterium Ellin517;D_6__bacterium Ellin517	0	0	0.000528402	0.000249979	0	0	0	0	0	0	0	0	0	0	0	0.000684182	0	0	0.000667557	0.000392985	0.001612181	0.000379771	0.001662124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000578235	0.000188182	0	0.000397931	0.000445434	0.000396713	7.02198E-05	0.000247341	0.000144113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326797	0	0.000305064	0	0.000501086	0.000253133	0.000804875	0.000812065	0.000749204	0.000413712	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__uncultured;D_6__uncultured Dokdonella sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326797	0	0	0	0	0	0	0	0	0.000177305	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Pyrinomonadales;D_4__Pyrinomonadaceae;D_5__RB41;D_6__Acidobacterium sp. Ac_12_G8	0	0	0.0001321	0.000166653	0.000490356	0	0.009530617	0.031359649	0.001811594	0	0	0	0	0	0	0	0.000649913	0	0	0.000245616	0.000179131	0	0.00039891	0	0	0	0	0	0	0.000305437	0	0.001600394	0.000639693	0.000223444	0.006903502	0	0	0	0	0	0	0	0	0.002455357	0	0	0	0	0	0	0	0	0	0	0.000462588	0	0	0	0	0	0	0	0.007926214	0	0	0	0	0	0	0	0.001854305	0	0	0	0.001075434	0	0	0	0	0	0.001221001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004314421	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__uncultured;D_6__uncultured Planctomycetales bacterium	0	0	0.0001321	0	0.000490356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000432401	0	0	0	0	0	0	0	0	0	0	0	0.000737765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000262089	0	0.000160462	0	0.000478469	0	0.000741771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Actinobacteria;D_2__0319-7L14;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0	0.003849856	0.001717305	0.002833097	0.006320148	0	0	0	0	0	0	0	0	0	0	0	0.000216638	0	0.00019073	0.000147369	0.000179131	0.000189885	0	0.000445236	0	0	0	0	0	0.000610874	0	0.005539825	0.013993283	0.002413192	0.00287226	0	0	0.007623576	0.003461659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000578235	0	0	0	0	0	0	0	0.000432339	0	0	0.000276091	0.004135894	0.008255799	0.005848471	0.00377086	0.000264901	0	0	0.008623088	0.005684437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001830384	0	0	0	0.000114982	0	0	0.000118203	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);__;__;__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000273673	0.000758232	0	0	0.000147369	0	0.00012659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000385023	0	0.000470455	0	0	0	0.000226693	0.000210659	0.000247341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000455996	0	0.000862069	0	0	0	0	0.000114982	0	0	0	0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000771754	0.00012608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000195542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000460511	0.000915583	0	0	0	0	0	0	0.001117318	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Woeseiaceae;D_5__Woeseia;__	0	0	0	0	0.000490356	0	0	0	0	0	0	0	0	0	0	0.000684182	0	0	0	0	0.000268697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Longimicrobia;D_3__Longimicrobiales;D_4__Longimicrobiaceae;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium	0.004987531	0	0.002862175	0.002249813	0.001525553	0.000168152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004081633	0	0	0	0.006537806	0.001628996	0	0.001846608	0.002079002	0.009116504	0.001763668	0	0	0.002869088	0.001783279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003313087	0.000886263	0.0011794	0.000708906	0.01283697	0.001362346	0.003144224	0	0.005609643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__uncultured verrucomicrobium DEV020;D_6__uncultured verrucomicrobium DEV020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000379771	0	0.000296824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001071524	0	0	0	0	0	0.000874344	0	0	0	0	0	0	0.000472925	0.000385023	0	0	0	0	0.000445434	0	0.000351099	0.000309176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418994	0	0	0.000163399	0.000246305	0	0	0	0	0	0	0.000187301	0	0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__Pirellula;D_6__metagenome	0	0	0	0.000249979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000358262	0.00012659	0.000797819	0.000296824	0	0.001008936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004889976	0	0	0	0	0	0	0	0	0	0	0	0.000709388	0	0	0	0	0.000298448	0.000148478	0.000283366	0.000210659	0.000123671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000492611	0.000457596	0	0	0.000253133	0	0.000232019	0.000624337	0	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__uncultured;D_6__uncultured Paracraurococcus sp.	0	0	8.80669E-05	0.000249979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000399808	0.000312821	0	0	0	0.000655791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001181684	0	0	0.000320924	7.56859E-05	0	0.000130967	0.000185443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9;D_4__uncultured Caldilineaceae bacterium;D_5__uncultured Caldilineaceae bacterium;D_6__uncultured Caldilineaceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000216638	0	0.00019073	0	0.000358262	0.000569656	0.000199455	0.000222618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000144113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000236407	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Nannocystaceae;D_5__metagenome;D_6__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000410509	0	0	0.00019073	0.000245616	0.000179131	0.00012659	0.00013297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000709388	0.000577534	0	0	0	0	0	0	0.000351099	0	0.000144113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130719	0	0	0	0	0.000506265	0	0.000232019	0.000437036	0.000118203	0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured;D_6__metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000433276	0	9.53652E-05	4.91232E-05	0.000268697	0.000759542	0.00053188	0.000148412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000117612	0	0	0.000192511	0	0	0.000952381	0.000397931	0.000148478	0.00034004	0.000280879	0.000432847	0.000216169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000703482	0	0	0	0	0	0	0	0	0	0	0	0.000553863	0.000334057	0	0.000172473	0.000348028	6.24337E-05	0.000413712	0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Acidothermaceae;D_5__Acidothermus;D_6__uncultured actinobacterium	0	0	0	0	0	0	0.007147963	0.008114035	0.008152174	0	0.02006689	0.004291845	0.017229205	0.01746093	0.007186535	0	0	0	9.53652E-05	0.000294739	0	0	0.000199455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004821859	0	0.001390337	0.019704433	0.010267857	0	0.011116663	0	0.011243645	0.006779661	0.005095648	0.007056748	0	0	0.000385023	0	0.000282273	0	0	0	0	0.00014044	0.000247341	0.000144113	0	0	0	0	0	0	0	0	0	0	0	0	0.009036145	0.008754209	0.004144601	0.040285662	0.013014421	0.006868132	0.011102424	0	0.1	0.004701627	0.005865922	0.003178387	0.000911993	0.000326797	0	0	0	0	0	0	0	0	0	0
