rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
145	1	1	1	0.7505705144992791	-178.85970328267143	0.2110552763819096	5.872167745026147	C28H42O13	[M + H]+	UKTPGJFEWDPYOU	InChI=1S/C28H42O13/c1-12-17(38-13(2)30)10-28(37)23(35)22-26(8,19(39-14(3)31)9-18(34)27(22,36)11-29)24(41-16(5)33)21(40-15(4)32)20(12)25(28,6)7/h17-19,21-24,29,34-37H,9-11H2,1-8H3	null	CC1=C2C(C(C3(C(CC(C(C3C(C(C2(C)C)(CC1OC(=O)C)O)O)(CO)O)O)OC(=O)C)C)OC(=O)C)OC(=O)C	-1.0	10674857;101425809	COCONUT:(CNP0018783);MeSH:(10674857);KNApSAcK:(47104);PubChem:(10674857 101425809);PubMed	2097238	587.2716	NaN	3386_specs_ms_FEATURE_3388
146	1	1	1	0.7491863836146306	-141.16177506117876	0.9999999999999999	21.34292673342489	C36H64O8	[M + Na]+	YDCNXPCHVNMEDK	InChI=1S/C36H64O8/c1-3-4-5-6-7-8-9-14-17-30(38)34-22-23-35(44-34)32(40)20-19-31(39)33-21-18-28(42-33)15-12-10-11-13-16-29-25-27(24-26(2)37)36(41)43-29/h27-35,38-40H,3-25H2,1-2H3	null	CCCCCCCCCCC(C1CCC(O1)C(CCC(C2CCC(O2)CCCCCCC3CC(C(=O)O3)CC(=O)C)O)O)O	8.01336098	""	COCONUT:(CNP0220322);Natural Products:(UNPD34580);SuperNatural:(SN00403676)	3178496	647.4476	NaN	1041_specs_ms_FEATURE_1043
147	2	1	1	0.7490310649123336	-26.98951906152764	0.39447236180904527	13.045190952126722	C34H67NO3	[M + H]+	YDNKGFDKKRUKPY	InChI=1S/C34H67NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h27,29,32-33,36-37H,3-26,28,30-31H2,1-2H3,(H,35,38)	C16-ceramide	CCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O	12.8999996	2498;2733582;5283564;5353456;12010537;11006033;10230523;44119679;71314645;71314646;93535593;97038455;101724121;123394372;129724246;133687830;136212565;136212763	HMDB:(790 4949);ZINC bio:(ZINC08860497);additional;MeSH:(2733582 5283564 5353456 12010537 44119679);PubMed;COCONUT:(CNP0152332);KNApSAcK:(31461);Natural Products:(UNPD216035 UNPD63056);PubChem:(2498 2733582 5283564 5353456 12010537 11006033 10230523 44119679 71314645 71314646 93535593 97038455 101724121 123394372 129724246 133687830 136212565 136212763);CHEBI:(72959);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;Biocyc:(CPD66-41)	86567038	538.5178	NaN	1795_specs_ms_FEATURE_1797
148	1	1	1	0.7482299537514917	-24.758390934182536	0.7914572864321608	10.877848650552037	C26H54NO7P	[M + H]+	IHNKQIMGVNPMTC	InChI=1S/C26H54NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-26(29)32-23-25(28)24-34-35(30,31)33-22-21-27(2,3)4/h25,28H,5-24H2,1-4H3/p+1	1-18:0-lysoPC	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	6.69999981	86556;86557;497299;497300;5313984;10436817;136212659;136212660	HMDB:(10384 94688);SuperNatural:(SN00335634);additional;MeSH:(86556 497299 497300);PubMed;COCONUT:(CNP0241659 CNP0346784);Natural Products:(UNPD115977);PubChem:(86556 86557 497299 497300 5313984 10436817 136212659 136212660);CHEBI:(73858);PubChem class - bio and metabolites;EcoCyc Mine;YMDB:(1187);Training Set;Biocyc:(CPD-8345)	17200433262	524.3693	NaN	2910_specs_ms_FEATURE_2912
149	4	1	1	0.7482122149583079	-204.90612674160934	0.3261306532663316	4.894254703274346	C26H53NO8	[M + H]+	TYKXJOPGAYUOGL	InChI=1S/C26H53NO8/c1-18(27)20(29)15-13-11-9-7-5-3-4-6-8-10-12-14-16-21(30)19(2)34-26-25(33)24(32)23(31)22(17-28)35-26/h18-26,28-33H,3-17,27H2,1-2H3	null	CC(C(CCCCCCCCCCCCCCC(C(C)OC1C(C(C(C(O1)CO)O)O)O)O)O)N	3.5	75528838	PubChem:(75528838);COCONUT:(CNP0086752)	2097154	508.3822	NaN	1217_specs_ms_FEATURE_1219
150	1	1	1	0.7478219329664545	-260.5203611901752	0.9999999999999999	9.403796016769839	C23H43NO3	[M + H]+	IYWTVBWXIUJHNJ	InChI=1S/C23H43NO3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-19-22(25)24-20-17-18-21(24)23(26)27/h21H,2-20H2,1H3,(H,26,27)	N-stearoyl proline	CCCCCCCCCCCCCCCCCC(=O)N1CCCC1C(=O)O	7.22751904	118334;15221000;90103501	PubChem:(118334 15221000 90103501);NORMAN:(NS00057476)	262146	382.3303	NaN	1838_specs_ms_FEATURE_1840
151	6	1	3	0.7466169655036755	-26.316074652743954	0.17889447236180905	11.563621930770745	C21H42NO7P	[M + H]+	DSOWUEHXZJUNID	InChI=1S/C21H42NO7P/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-21(24)27-18-20(23)19-29-30(25,26)28-17-16-22/h7-8,20,23H,2-6,9-19,22H2,1H3,(H,25,26)	Lysophosphatidylethanolamine(16:1/0:0)	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCCN)O	1.39999998	25244429;52925129;90657370;134727885	COCONUT:(CNP0273411);HMDB:(11504);PubChem:(25244429 52925129 90657370 134727885);PubChem class - bio and metabolites;YMDB:(1201);Biocyc:(CPD-8354)	18941962	452.2783	NaN	3040_specs_ms_FEATURE_3042
152	4	1	2	0.7457042728694001	-275.59001988080485	0.01407035175879397	14.94454629478194	C29H40O16	[M + Na]+	NXFHMWPVEFEUBC	InChI=1S/C29H40O16/c1-11-19(31)21(33)23(35)27(41-11)43-14-5-4-12(8-15(14)39-3)25(37)42-16-9-29(2,38)18-13(16)6-7-40-26(18)45-28-24(36)22(34)20(32)17(10-30)44-28/h4-8,11,13,16-24,26-28,30-36,38H,9-10H2,1-3H3	[(1S,4aR,7S,7aS)-7-hydroxy-7-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-5-yl] 3-methoxy-4-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxybenzoate	CC1C(C(C(C(O1)OC2=C(C=C(C=C2)C(=O)OC3CC(C4C3C=COC4OC5C(C(C(C(O5)CO)O)O)O)(C)O)OC)O)O)O	-1.60000002	6325904;23304593	COCONUT:(CNP0290516);Natural Products:(UNPD54869 UNPD175272);PubChem:(6325904 23304593);SuperNatural:(SN00168261 SN00399276 SN00276529)	3178498	667.2142	NaN	470_specs_ms_FEATURE_472
153	3	1	4	0.7445070112951496	-240.83284806906943	0.09296482412060302	16.466385954931962	C17H30NO5P	[M + H]+	JAOBYUCYSAOLHS	InChI=1S/C17H30NO5P/c1-14(2)7-5-8-15(3)9-6-10-16(4)11-12-23-18-17(19)13-24(20,21)22/h7,9,11H,5-6,8,10,12-13H2,1-4H3,(H,18,19)(H2,20,21,22)	[2-oxo-2-(3,7,11-trimethyldodeca-2,6,10-trienoxyamino)ethyl]phosphonic acid	CC(=CCCC(=CCCC(=CCONC(=O)CP(=O)(O)O)C)C)C	3.0	1943;445015;101917544	COCONUT:(CNP0020054);PubChem:(1943 445015 101917544);PubMed;PubChem class - bio and metabolites	18874434	360.1909	NaN	2313_specs_ms_FEATURE_2315
154	1	1	1	0.7443101560265751	-67.46123849714546	0.9999999999999999	12.548573271158517	C23H48O6	[M + H]+	NZYUESLSENMHNJ	InChI=1S/C23H48O6/c1-3-4-5-6-7-8-9-10-11-12-13-25-16-17-27-20-21-29-23-22-28-19-18-26-15-14-24-2/h3-23H2,1-2H3	null	CCCCCCCCCCCCOCCOCCOCCOCCOCCOC	4.9000001	132990864	PubChem:(132990864);PubChem class - bio and metabolites	16777218	421.351	NaN	958_specs_ms_FEATURE_960
155	1	1	1	0.7418620475838279	-187.52403316967752	0.9894472361809045	25.77079911311661	C18H37NO8	[M + Na]+	ABLRAGJKLQYRRX	InChI=1S/C18H37NO8/c20-9-13(24)5-2-1-4-11(22)8-12(23)6-3-7-15(25)16-18(27)17(26)14(10-21)19-16/h11-27H,1-10H2	(13R)-13-[(2R,3R,4R,5R)-3,4-dihydroxy-5-(hydroxymethyl)pyrrolidin-2-yl]tridecane-1,2,7,9,13-pentol	C(CCC(CO)O)CC(CC(CCCC(C1C(C(C(N1)CO)O)O)O)O)O	-1.39999998	11773821	COCONUT:(CNP0114317);Natural Products:(UNPD4985);PubChem:(11773821);SuperNatural:(SN00299658);PubMed	3178562	418.2429	NaN	820_specs_ms_FEATURE_822
156	2	1	1	0.7416850048561497	-272.9985987329956	0.1517587939698493	27.138048375925052	C26H41N3O3	[M + H]+	NSVRWAXJOMLSAD	InChI=1S/C26H41N3O3/c1-3-5-6-7-8-9-10-11-12-13-14-18-25(30)27-22-26(31)29-28-21-23-16-15-17-24(20-23)32-19-4-2/h4,15-17,20-21H,2-3,5-14,18-19,22H2,1H3,(H,27,30)(H,29,31)	null	CCCCCCCCCCCCCC(=O)NCC(=O)NN=CC1=CC(=CC=C1)OCC=C	7.4000001	45054580;75087522;98296378	PubChem:(45054580 75087522 98296378);PubChem class - safety and toxic	67108866	444.3202	NaN	2322_specs_ms_FEATURE_2324
157	2	1	1	0.7406373114662397	-522.4326221530415	0.14472361809045226	16.032223864738327	C40H73NO9	[M + H]+	QVWUTEYXUYBGKO	InChI=1S/C40H73NO9/c1-7-9-11-13-15-17-19-21-23-25-27-35(28-26-24-22-20-18-16-14-12-10-8-2)29-47-40-37(41-31(3)42)39(49-34(6)45)38(48-33(5)44)36(50-40)30-46-32(4)43/h35-40H,7-30H2,1-6H3,(H,41,42)	[5-acetamido-3,4-diacetyloxy-6-(2-dodecyltetradecoxy)oxan-2-yl]methyl acetate	CCCCCCCCCCCCC(CCCCCCCCCCCC)COC1C(C(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)NC(=O)C	12.0	3803315;16395713;99694012;124833560;124833561;124833562	COCONUT:(CNP0362951);PubChem:(3803315 16395713 99694012 124833560 124833561 124833562);SuperNatural:(SN00114981)	3145730	712.5337	NaN	3024_specs_ms_FEATURE_3026
158	6	1	2	0.7405373678391184	-277.0017583996962	0.025125628140703515	1.0313484912722513	C19H37NO5	[M + Na]+	XNUNKAMICLSTHQ	InChI=1S/C19H37NO5/c1-2-3-4-5-6-7-8-9-16-25-17-10-13-20(14-11-18(21)22)15-12-19(23)24/h2-17H2,1H3,(H,21,22)(H,23,24)	3-[2-carboxyethyl(3-decoxypropyl)amino]propanoic acid	CCCCCCCCCCOCCCN(CCC(=O)O)CCC(=O)O	1.70000005	103056	PubChem:(103056);NORMAN:(NS00019414)	262146	382.2592	NaN	2765_specs_ms_FEATURE_2767
159	1	1	1	0.7392701110060695	-123.49260034693754	0.9175879396984927	7.536621332700069	C14H28O8	[M + H]+	AAJDHOXHRGMSLB	InChI=1S/C14H28O8/c1-7(16)8(14(2,3)20)4-5-21-13-12(19)11(18)10(17)9(6-15)22-13/h7-13,15-20H,4-6H2,1-3H3	null	CC(C(CCOC1C(C(C(C(O1)CO)O)O)O)C(C)(C)O)O	-1.79999995	10829818;11067294	COCONUT:(CNP0198131);Natural Products:(UNPD105389);PubChem:(10829818 11067294);SuperNatural:(SN00374183)	3178498	325.1856	NaN	3366_specs_ms_FEATURE_3368
160	1	1	1	0.7390210958152087	-127.9026928340428	0.8482412060301507	6.778696894066639	C36H64O8	[M + Na]+	YDCNXPCHVNMEDK	InChI=1S/C36H64O8/c1-3-4-5-6-7-8-9-14-17-30(38)34-22-23-35(44-34)32(40)20-19-31(39)33-21-18-28(42-33)15-12-10-11-13-16-29-25-27(24-26(2)37)36(41)43-29/h27-35,38-40H,3-25H2,1-2H3	null	CCCCCCCCCCC(C1CCC(O1)C(CCC(C2CCC(O2)CCCCCCC3CC(C(=O)O3)CC(=O)C)O)O)O	8.01336098	""	COCONUT:(CNP0220322);Natural Products:(UNPD34580);SuperNatural:(SN00403676)	3178496	647.4503	NaN	2854_specs_ms_FEATURE_2856
161	3	1	2	0.7390057419108289	-65.31101528356527	0.06281407035175879	16.62772788943557	C26H43NO5	[M + H]+	WVULKSPCQVQLCU	InChI=1S/C26H43NO5/c1-15(4-9-23(30)27-14-24(31)32)19-7-8-20-18-6-5-16-12-17(28)10-11-25(16,2)21(18)13-22(29)26(19,20)3/h15-22,28-29H,4-14H2,1-3H3,(H,27,30)(H,31,32)	bmse000644	CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C	4.30000019	3493;440459;440688;3035026;4057992;6335827;9826042;12310296;10072424;13037681;16759979;18602029;22833539;25096599;25203316;40838594;40838596;40838598;45049949;44655976;53393605;57696962;58133003;71309868;86310120;86312627;86312629;86312631;99564915;99564916;99565335;99595225;99595227;118701167;122130335;124030870;124825497;124825498;124825499;124903328;124903329;124906170;124906171;124335018;124351227;124405228;124405229;133109148;129460854;131632353;131704675;131705205;134129397;139024164;139024169;138595225;139292130	HMDB:(631);SuperNatural:(SN00294924 SN00081281 SN00254732);ZINC bio:(ZINC08837267 ZINC13483676 ZINC13483678 ZINC13483680 ZINC13483682);additional;MeSH:(3493 3035026 18602029 22833539 131632353 133109148);PubMed;NORMAN:(NS00015129);COCONUT:(CNP0172114 CNP0191718);Natural Products:(UNPD115036 UNPD125904);PubChem:(3493 440459 440688 3035026 4057992 6335827 9826042 12310296 10072424 13037681 16759979 18602029 22833539 25096599 25203316 40838594 40838596 40838598 45049949 44655976 53393605 57696962 58133003 71309868 86310120 86312627 86312629 86312631 99564915 99564916 99565335 99595225 99595227 118701167 122130335 124030870 124825497 124825498 124825499 124903328 124903329 124906170 124906171 124335018 124351227 124405228 124405229 133109148 129460854 131632353 131704675 131705205 134129397 139024164 139024169 138595225 139292130);CHEBI:(82982 27471 91852);PubChem class - bio and metabolites;KEGG:(C05464);PubChem class - safety and toxic;Training Set;Biocyc:(GLYCODEOXYCHOLIC_ACID)	87877998	450.3196	NaN	2848_specs_ms_FEATURE_2850
162	4	1	1	0.7385574768118941	-601.342294492725	5.025125628140704E-4	20.253172594657116	C41H64N6O5	[M + Na]+	YIQISKXJUYMIGP	InChI=1S/C41H64N6O5/c1-3-4-5-8-34-26-46-22-31-18-32(23-46)25-47(24-31)28-45-40(42)44-27-41(34)14-6-7-33(38(51-29(2)48)21-35(49)11-15-41)19-30-9-10-37(50)39(20-30)52-36-12-16-43-17-13-36/h9-10,20,31-36,38,43,49-50H,3-5,7-8,11-13,15-19,21-28H2,1-2H3,(H3,42,44,45)	null	CCCCCC1CN2CC3CC(C2)CN(C3)CN=C(NCC14CCC(CC(C(CC#C4)CC5=CC(=C(C=C5)O)OC6CCNCC6)OC(=O)C)O)N	5.41239309	""	COCONUT:(CNP0188731 CNP0288947)	2097152	743.4821	NaN	1723_specs_ms_FEATURE_1725
163	2	1	5	0.7382071632478044	-169.56375060982657	0.30552763819095474	17.67007911305702	C38H64O11	[M + H]+	YCAQCYXQKZDJRO	InChI=1S/C38H64O11/c1-19(9-10-25(42)34(5,6)46)27-22(47-20(2)40)16-36(8)24-15-21(41)31-33(3,4)26(49-32-30(45)29(44)28(43)23(17-39)48-32)11-12-38(31)18-37(24,38)14-13-35(27,36)7/h19,21-32,39,41-46H,9-18H2,1-8H3	null	CC(CCC(C(C)(C)O)O)C1C(CC2(C1(CCC34C2CC(C5C3(C4)CCC(C5(C)C)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)OC(=O)C	3.31898117	""	COCONUT:(CNP0295733);Natural Products:(UNPD194066);SuperNatural:(SN00262946)	3178496	697.4525	NaN	2240_specs_ms_FEATURE_2242
164	1	1	1	0.7380209839254015	-136.21572918815178	0.5944723618090453	14.566710149502386	C13H25NO3	[M + H]+	HEUQYIQQCNOXOG	InChI=1S/C13H25NO3/c1-2-3-4-5-6-7-8-9-10-12(15)14-11-13(16)17/h2-11H2,1H3,(H,14,15)(H,16,17)	acylglycine C:11	CCCCCCCCCCC(=O)NCC(=O)O	3.79999995	454092	COCONUT:(CNP0135234);HMDB:(13286);PubChem:(454092);PubMed;CHEBI:(74438)	2097258	244.1889	NaN	1836_specs_ms_FEATURE_1838
165	4	1	1	0.7373341430025512	-257.58034030005194	0.06432160804020101	5.1644146736417635	C41H70O2	[M + K]+	GWQAMGYOEYXWJF	InChI=1S/C41H70O2/c1-33(2)19-14-22-36(5)25-17-28-37(6)26-15-23-34(3)20-12-13-21-35(4)24-16-27-38(7)29-18-30-39(8)31-32-40(42)41(9,10)43-11/h19,23-25,29,31,37H,12-18,20-22,26-28,30,32H2,1-11H3	2-methoxy-2,6,10,14,19,23,27,31-octamethyldotriaconta-5,9,13,19,26,30-hexaen-3-one	CC(CCC=C(C)CCCCC(=CCCC(=CCCC(=CCC(=O)C(C)(C)OC)C)C)C)CCC=C(C)CCC=C(C)C	14.3000002	3361273;5289391;44607986;52941753	PubChem:(3361273 5289391 44607986 52941753);PubChem class - drug;PubChem class - bio and metabolites	50331650	633.506	NaN	2294_specs_ms_FEATURE_2296
166	2	1	1	0.7342112320646672	-180.52235306504397	0.8572864321608042	11.268025175896973	C34H68O11	[M + H]+	AXMJGXMRGDCRND	InChI=1S/C34H68O11/c1-33(2,3)30-34(4,5)31-6-8-32(9-7-31)45-29-28-44-27-26-43-25-24-42-23-22-41-21-20-40-19-18-39-17-16-38-15-14-37-13-12-36-11-10-35/h31-32,35H,6-30H2,1-5H3	2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[4-(2,4,4-trimethylpentan-2-yl)cyclohexyl]oxyethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanol	CC(C)(C)CC(C)(C)C1CCC(CC1)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	3.0	4076589	PubChem:(4076589);Maconda:(CON00143)	1026	653.4819	NaN	1316_specs_ms_FEATURE_1318
167	1	1	1	0.7338324805007193	-186.52650242123306	0.9989949748743718	42.12130522965365	C30H50O12	[M + H]+	WUYYGDHMMSBQMY	InChI=1S/C30H50O12/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-23(33)39-19-22-25(35)28(38)30(20-32,41-22)42-29-27(37)26(36)24(34)21(18-31)40-29/h3-4,6-7,9-10,21-22,24-29,31-32,34-38H,2,5,8,11-20H2,1H3	[(2R,3S,4S,5S)-3,4-dihydroxy-5-(hydroxymethyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxolan-2-yl]methyl (9Z,12Z,15Z)-octadeca-9,12,15-trienoate	CCC=CCC=CCC=CCCCCCCCC(=O)OCC1C(C(C(O1)(CO)OC2C(C(C(C(O2)CO)O)O)O)O)O	2.07320118	16040030	COCONUT:(CNP0269551);Natural Products:(UNPD220778);PubChem:(16040030)	2129922	603.3348	NaN	261_specs_ms_FEATURE_263
168	3	1	1	0.7337009099074885	-192.63879319621495	0.08542713567839197	32.889830704774255	C42H82O11	[M + H]+	ROFXLRMRNXXAJM	InChI=1S/C42H82O11/c1-4-5-12-31(3)41-29-39(50)24-11-23-38(49)28-40(51)27-37(48)22-10-20-35(46)18-8-16-33(44)14-6-13-32(43)15-7-17-34(45)19-9-21-36(47)25-30(2)26-42(52)53-41/h30-41,43-51H,4-29H2,1-3H3	(30S,34S)-36-hexan-2-yl-6,10,14,18,22,26,28,30,34-nonahydroxy-4-methyl-oxacyclohexatriacontan-2-one	CCCCC(C)C1CC(CCCC(CC(CC(CCCC(CCCC(CCCC(CCCC(CCCC(CC(CC(=O)O1)C)O)O)O)O)O)O)O)O)O	5.69999981	11093906;21776689;102378697	COCONUT:(CNP0225459);Natural Products:(UNPD135724);PubChem:(11093906 21776689 102378697);SuperNatural:(SN00296787)	3178498	763.5907	NaN	1319_specs_ms_FEATURE_1321
169	1	1	1	0.7323362847915902	-53.4755315713957	0.9999999999999999	9.46666919785725	C23H48O6	[M + H]+	NZYUESLSENMHNJ	InChI=1S/C23H48O6/c1-3-4-5-6-7-8-9-10-11-12-13-25-16-17-27-20-21-29-23-22-28-19-18-26-15-14-24-2/h3-23H2,1-2H3	null	CCCCCCCCCCCCOCCOCCOCCOCCOCCOC	4.9000001	132990864	PubChem:(132990864);PubChem class - bio and metabolites	16777218	421.3512	NaN	190_specs_ms_FEATURE_192
170	1	1	1	0.7312056034657397	-217.43952183600862	0.9999999999999999	11.890166183509622	C17H30O6	[M + H]+	IFKLBBIPFXRVBR	InChI=1S/C17H30O6/c1-4-5-6-7-8-9-10-11-17(20)22-13-16(23-15(3)19)12-21-14(2)18/h16H,4-13H2,1-3H3	1,2-Diacetyl-3-decanoylglycerol	CCCCCCCCCC(=O)OCC(COC(=O)C)OC(=O)C	3.55294514	129108	MeSH:(129108);PubChem:(129108);PubMed	70	331.2139	NaN	3068_specs_ms_FEATURE_3070
171	1	1	1	0.728508128227368	-104.26713317514773	0.9999999999999999	12.658748777417111	C24H48O10	[M + H]+	CLHFFNFVWFJXFR	InChI=1S/C24H48O10/c1-2-3-4-5-6-7-8-9-10-11-14-32-24-22(31)21(30)23(19(15-26)34-24)33-16-18(28)20(29)17(27)12-13-25/h17-31H,2-16H2,1H3	null	CCCCCCCCCCCCOC1C(C(C(C(O1)CO)OCC(C(C(CCO)O)O)O)O)O	1.29999995	91754230	PubChem:(91754230);PubChem class - bio and metabolites	16777218	497.3308	NaN	1240_specs_ms_FEATURE_1242
172	1	1	2	0.7278543583608174	-196.15273025898756	0.7929648241206031	13.280471518819844	C29H56O6	[M + Na]+	DAIYEXZQVXSNAT	InChI=1S/C29H56O6/c1-3-5-7-9-11-13-15-17-19-21-27(32)34-25-29(23-30,24-31)26-35-28(33)22-20-18-16-14-12-10-8-6-4-2/h30-31H,3-26H2,1-2H3	2,2-Bis(hydroxymethyl)propane-1,3-diyl dilaurate	CCCCCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCCCCC	9.10000038	91422	PubChem:(91422);NORMAN:(NS00027870)	262146	523.3972	NaN	3213_specs_ms_FEATURE_3215
173	1	1	1	0.727593114604208	-234.69492162513382	0.9658291457286432	17.044272666930166	C16H33NO5	[M + H]+	NJTTVWDQNYOZTN	InChI=1S/C16H33NO5/c1-2-3-4-5-6-7-8-9-16(22)17(10-11-18)12-14(20)15(21)13-19/h14-15,18-21H,2-13H2,1H3	null	CCCCCCCCCC(=O)N(CCO)CC(C(CO)O)O	1.20000005	74049871	PubChem:(74049871);PubChem class - bio and metabolites	16777218	320.2421	NaN	353_specs_ms_FEATURE_355
174	1	1	1	0.727062090770342	-174.26702645661106	0.9994974874371859	11.288321029292494	C12H21NO5	[M + H]+	VUBQCPVNCMCCJD	InChI=1S/C12H21NO5/c1-2-3-4-5-9(15)8-11(16)13-10(6-7-14)12(17)18/h10,14H,2-8H2,1H3,(H,13,16)(H,17,18)	N-(3-oxooctanoyl)-L-homoserine	CCCCCC(=O)CC(=O)NC(CCO)C(=O)O	0.600000024	22328418;54410911;90658448;90722302	PubChem:(22328418 54410911 90658448 90722302);PubMed;CHEBI:(139327);Biocyc:(CPD-10800);KEGG Mine	8589936738	260.1494	NaN	1900_specs_ms_FEATURE_1902
175	1	1	1	0.7263297908207241	-216.65233406722862	0.9994974874371859	25.621988158504088	C30H52O8	[M + H]+	QLFRXAKUUDRERJ	InChI=1S/C30H52O8/c1-25(2,31)15-9-17-27(5,32)21-13-19-29(7,36-21)23-11-12-24(35-23)30(8)20-14-22(37-30)28(6,33)18-10-16-26(3,4)38-34/h9-10,15-16,21-24,31-34H,11-14,17-20H2,1-8H3	null	CC1(CCC(O1)C(C)(CC=CC(C)(C)O)O)C2CCC(O2)C3(CCC(O3)C(C)(CC=CC(C)(C)OO)O)C	2.5999999	10896840;10459950;44585468	COCONUT:(CNP0289734);Natural Products:(UNPD67113 UNPD131778 UNPD2873);PubChem:(10896840 10459950 44585468);SuperNatural:(SN00319153 SN00359733 SN00287898);PubMed	3178562	541.3714	NaN	2824_specs_ms_FEATURE_2826
176	2	1	2	0.7236367307406251	-152.59477890012772	0.07788944723618091	7.159152170728656	C36H64O9	[M + K]+	BPAZLCDDGKMQTO	InChI=1S/C36H64O9/c1-24(2)13-9-15-26(5)17-11-21-35(7,42)29(38)19-20-30(45-34-33(41)32(40)31(39)28(23-37)44-34)36(8,43)22-12-18-27(6)16-10-14-25(3)4/h13-14,17-18,28-34,37-43H,9-12,15-16,19-23H2,1-8H3	null	CC(=CCCC(=CCCC(C)(C(CCC(C(C)(CCC=C(C)CCC=C(C)C)O)OC1C(C(C(C(O1)CO)O)O)O)O)O)C)C	5.5999999	10722798	COCONUT:(CNP0271307);KNApSAcK:(15704);Natural Products:(UNPD98225);PubChem:(10722798);SuperNatural:(SN00331040)	3178514	679.4228	NaN	1235_specs_ms_FEATURE_1237
177	1	1	1	0.7232867200105185	-289.7242159759999	0.9829145728643218	40.76963639434966	C38H44O8	[M + H]+	NVYMXCXFPJLTOZ	InChI=1S/C38H44O8/c1-18(2)9-10-23-31-27(24-17-36(8,44-31)13-12-22(24)19(3)4)30(40)28-29(39)25-15-21-16-26-35(6,7)46-37(33(21)41,14-11-20(5)34(42)43)38(25,26)45-32(23)28/h9,11,15,21-22,24,26,40H,3,10,12-14,16-17H2,1-2,4-8H3,(H,42,43)	Gambogellic Acid	CC(=CCC1=C2C(=C(C3=C1OC45C6CC(C=C4C3=O)C(=O)C5(OC6(C)C)CC=C(C)C(=O)O)O)C7CC(O2)(CCC7C(=C)C)C)C	6.9000001	10651612;10258448;15969181;46935128;52945437;57329381;73208642;129539814;129384851;134715174	COCONUT:(CNP0190216);KNApSAcK:(47235);Natural Products:(UNPD45698);PubChem:(10651612 10258448 15969181 46935128 52945437 57329381 73208642 129539814 129384851 134715174);MeSH:(10651612 52945437 73208642 134715174);PubMed	2130006	629.31	NaN	1042_specs_ms_FEATURE_1044
178	1	1	1	0.7221190618669763	-115.99264132359812	0.9999999999999999	6.34370612752906	C33H68O11	[M + H]+	JPEAHLRGZPDLOT	InChI=1S/C33H68O11/c1-2-3-4-5-6-7-8-9-10-11-12-14-35-16-18-37-20-22-39-24-26-41-28-30-43-32-33-44-31-29-42-27-25-40-23-21-38-19-17-36-15-13-34/h34H,2-33H2,1H3	null	CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	4.15691996	10282930	PubChem:(10282930);COCONUT:(CNP0294676)	2097154	641.4821	NaN	1698_specs_ms_FEATURE_1700
179	3	1	1	0.721497591284158	-326.12724144217617	0.018090452261306532	1.4732643900579008	C22H39NO9	[M + H]+	VAHWJODAAILOLJ	InChI=1S/C22H39NO9/c1-11-9-22(30-6,32-13(3)12(11)2)18(27)20(29)23-19(28)15-8-16(26)21(4,5)17(31-15)7-14(25)10-24/h12-19,24-28H,1,7-10H2,2-6H3,(H,23,29)	null	CC1C(OC(CC1=C)(C(C(=O)NC(C2CC(C(C(O2)CC(CO)O)(C)C)O)O)O)OC)C	-0.600000024	132934247;138319080	PubChem:(132934247 138319080);Biocyc:(CPD-22185)	2050	462.2732	NaN	3001_specs_ms_FEATURE_3003
