relativeIndex	absoluteIndex	id	name	parentId	description
498	1150	CHEMONT:0001150	Imidazolidinediones	CHEMONT:0001149	Organic compounds containing an imidazolidinedione moiety, which is an imidazolidine ring bearing two ketones.
499	1151	CHEMONT:0001151	Indanones	CHEMONT:0000027	Compounds containing an indane ring bearing a ketone group.
500	1152	CHEMONT:0001152	Organic nitro compounds	CHEMONT:0003631	Compounds having the nitro group, -NO2 (free valence on nitrogen), which may be attached to carbon, nitrogen (as in nitramines), or oxygen (as in nitrates), among other elements (in the absence of specification, C-nitro compounds are usually implied).
501	1154	CHEMONT:0001154	Lipoamides	CHEMONT:0000484	Compounds containing a lipoamide moiety, which consists of a pentanamide attached to the C3 carbon atom of a 1,2-dithiolane ring.
502	1155	CHEMONT:0001155	Nitroquinolines and derivatives	CHEMONT:0001253	Compounds containing a nitro group attached to a quinoline moiety.
503	1156	CHEMONT:0001156	Phenylaziridines	CHEMONT:0000103	Compounds containing a phenylaziridine moiety, which consists of an aziridine ring attached to a phenyl group.
504	1157	CHEMONT:0001157	Sulfonyls	CHEMONT:0000004	Compounds containing the sulfonyl group, with the general structure RS(=O)2R' ( R,R' must not be H).
505	1158	CHEMONT:0001158	Pyrrolidones	CHEMONT:0000218	Compounds containing a pyrrolidine ring which bears a C=O group.
506	1160	CHEMONT:0001160	Pyridinones	CHEMONT:0002224	Compounds containing a pyridine ring, which bears a ketone.
507	1161	CHEMONT:0001161	Thiosulfinic acid esters	CHEMONT:0000264	Organic compounds containing an ester of thiosulfinic acid with the general structure RS(=S)OR' (R, R'=alkyl, aryl).
508	1162	CHEMONT:0001162	Carbamate esters	CHEMONT:0000318	Compounds containing an ester of carbamic acid with the general structure R2NC(=O)OR' (R' not H). They are esters of carbamic acids.
509	1164	CHEMONT:0001164	Amidrazones	CHEMONT:0000475	Organic compounds containing the carboxylic acid amidrazone functional group.
510	1165	CHEMONT:0001165	Carboxylic acid hydrazides	CHEMONT:0001093	Carboxylic acid derivatives containing a carbonyl group in which the carbon is directly linked to a hydrazide group (N-N).
511	1166	CHEMONT:0001166	Carboxylic acid salts	CHEMONT:0001093	Ionic derivatives of carboxylic acid.
512	1167	CHEMONT:0001167	Dialkyl ethers	CHEMONT:0000254	Organic compounds containing the dialkyl ether functional group, with the formula ROR', where R and R' are alkyl groups.
513	1168	CHEMONT:0001168	Ketene acetals	CHEMONT:0000323	Organic compounds comprising the ketene acetal functional group, with the general structure XC(Y)=C(R3)R4 (R1,R2=H, alkyl, aryl; X,Y=any hetero atom).
514	1169	CHEMONT:0001169	Phosphonic acid esters	CHEMONT:0000419	Organic compounds containing phosphonic acid ester functional group,  with the general structure ROP(=O)OH (R = organyl group).
515	1172	CHEMONT:0001172	Organosulfenic acid amides	CHEMONT:0000268	Compounds derived from a sulfenic acid, RSOH (R= organyl, not H), by replacement of -OH by -NR2.
516	1175	CHEMONT:0001175	Sulfinic acid amides	CHEMONT:0000269	Compounds derived from a sulfinic acid, RS(=O)OH (R not H), by replacement of -OH by -NR2.
517	1178	CHEMONT:0001178	Organosulfonic acid esters	CHEMONT:0000270	Esters of sulfonic acid, which have the general structure RS(=O)2OR' (R,R' = organyl, not H).
518	1179	CHEMONT:0001179	Organosulfonic acids	CHEMONT:0000270	Compounds containing the sulfonic acid group, which has the general structure RS(=O)2OH (R is not a hydrogen atom).
519	1181	CHEMONT:0001181	Sulfuric acid monoamides	CHEMONT:0000403	Organic compounds containing the sulfuric acid amid functional group, with the generic structure ROS(=O)(=O)N(R')R'' (R = any atom, R' = organyl, R''=H or organyl).
520	1183	CHEMONT:0001183	Sulfuric acid diamides	CHEMONT:0000403	Organic compounds containing the sulfuric acid diamide functional group, with the generic structure R1N(R2)S(=O)(=O)ON(R3)R4 (R1-R4 = H or organyl.
521	1184	CHEMONT:0001184	Sulfuric acid diesters	CHEMONT:0003455	Organic compounds containing the sulfuric acid diester functional group with the generic structure ROS(OR')(=O)=O, (R,R'=organyl group).
522	1185	CHEMONT:0001185	Sulfuric acid monoesters	CHEMONT:0003455	Organic compounds containing the sulfuric acid monoester functional group, with the generic structure ROS(O)(=O)=O, (R=organyl group).
523	1187	CHEMONT:0001187	Thioacetals	CHEMONT:0000004	Organic compounds containing either the monothiacetal functional group (R2C(OR')(SR')) or the dithioacetal (R2C(SR')2) functional group .
524	1188	CHEMONT:0001188	Thioaldehydes	CHEMONT:0001198	An organic compounds in which the oxygen of an aldehyde has been replaced by divalent sulfur, RC(=S)H. Thioaldehydes interconvert with thioketones.
525	1189	CHEMONT:0001189	N-acyl-alpha amino acids and derivatives	CHEMONT:0000060	Compounds containing an alpha amino acid (or a derivative thereof) which bears an acyl group at its terminal nitrogen atom.
526	1190	CHEMONT:0001190	Thiocarbamic acid esters	CHEMONT:0001368	Organic compounds containing a functional group with the general structure R1OC(=S)N(R2)R3 (R1=alkyl, aryl; R2,R3=H, alkyl, aryl).
527	1192	CHEMONT:0001192	Carbamic acid halides	CHEMONT:0000318	Compounds containing a carbamic acid derivative linked to a halogen atom.
528	1194	CHEMONT:0001194	Oxosteroids	CHEMONT:0000258	Steroid derivatives carrying a C=O group attached to steroid skeleton.
529	1197	CHEMONT:0001197	Thiocarbonic acid diesters	CHEMONT:0001672	Organic compounds containing a diester derivative of thiocarbonic acid, with the general formula ROC(=S)OR' (R,R'=alkyl, aryl).
530	1198	CHEMONT:0001198	Thiocarbonyl compounds	CHEMONT:0000004	Organic compounds containing a functional group with the general structure R1C(=S)R2 (R1, R2=H, alkyl, aryl).
531	1200	CHEMONT:0001200	Thioesters	CHEMONT:0001112	Organic compounds containing an ester of thiocarboxylic acid, with the general structure RC(=S)XR' (R=H, alkyl, aryl; R'=alkyl, aryl; X=O,S).
532	1201	CHEMONT:0001201	Thiocyanates	CHEMONT:0000004	Salts or esters of thiocyanic acid, with the general formula RSC#N (R=alkyl, aryl).
533	1202	CHEMONT:0001202	Thioethers	CHEMONT:0000004	Compounds containing the ester derivative of thiocarboxylic acid, with the general structure R-S-R' (R,R'=alkyl, aryl).
534	1204	CHEMONT:0001204	Organic phosphoramides	CHEMONT:0000402	Organic compounds containing the phosphoric acid amide functional group.
535	1205	CHEMONT:0001205	Carboxylic acids	CHEMONT:0000265	Compounds containing a carboxylic acid group with the formula -C(=O)OH.
536	1207	CHEMONT:0001207	Thiosemicarbazides	CHEMONT:0000112	Compounds containing a derivative of thiosemicarbazide with the general structure R1N(R2)N(R3)C(=S)N(R4)R5 (R1-R5=H, alkyl, aryl) where the ketone group has carbonyl group has been replaced with a thiocarbonyl group.
537	1208	CHEMONT:0001208	Thiosemicarbazones	CHEMONT:0001207	Compounds containing the thiosemicarbazone functional group obtained by replacing the carbonyl group by a thiocarbonyl group.
538	1209	CHEMONT:0001209	Thioureas	CHEMONT:0000004	Organic compounds containing the thiourea functional group, a derivative of urea with the general structure (R1(N)R2C(=S)(R3)R4, R1-R4=H, alkyl, aryl), obtained by replacing the carbonyl group of urea with a thiocarbonyl group.
539	1210	CHEMONT:0001210	Ynamines	CHEMONT:0002449	N,N-Disubstituted alk-1-yn-1-amines RC≡CNR2.
540	1211	CHEMONT:0001211	Dihydropyranones	CHEMONT:0000481	Compounds containing a hydrogenated pyran ring which bears a ketone, and contains one double bond.
541	1212	CHEMONT:0001212	Alkylthiols	CHEMONT:0002485	Organic compounds containing the thiol functional group linked to an alkyl chain.
542	1213	CHEMONT:0001213	Pyridoindoles	CHEMONT:0000211	Compounds containing a pyridoindole, which consists of a pyridine fused to an indole. Pyridine is a 6-membered ring consisting of five carbon atoms and one nitrogen center. Indole is a bicyclic  compound consisting of a six-membered benzene ring fused to a five-membered nitrogen-containing pyrrole ring.
543	1214	CHEMONT:0001214	Thiolactones	CHEMONT:0000002	Cyclic thioesters obtained by replacing the oxygen atom from a lactone ring with sulfur.
544	1220	CHEMONT:0001220	Benzyl cyanides	CHEMONT:0002279	Organic compounds containing an acetonitrile with one hydrogen replaced by a phenyl group.
545	1223	CHEMONT:0001223	Alpha-diketones	CHEMONT:0000118	Organic compounds containing two ketone groups on two adjacent carbon atoms.
546	1224	CHEMONT:0001224	N-carbamoyl-alpha amino acids and derivatives	CHEMONT:0000060	Compounds containing an alpha amino acid (or a derivative thereof) which bears an carbamoyl group at its terminal nitrogen atom.
547	1225	CHEMONT:0001225	Aminoimidazoles	CHEMONT:0002310	Organic compounds containing an amino group linked to an imidazole ring.
548	1227	CHEMONT:0001227	Imidazolyl carboxylic acids and derivatives	CHEMONT:0002310	Organic compounds containing a carboxylic acid chain (of at least 2 carbon atoms) linked to an imidazole ring.
549	1229	CHEMONT:0001229	Nitrosoureas	CHEMONT:0000517	Compounds containing a nitro group and an urea group N-N linked together, with the general structure R1N(R2)C(=O)N(R3)N=O.
550	1230	CHEMONT:0001230	Thiocarboxylic acid amides	CHEMONT:0001112	Organic compounds containing an amide of thiocarboxylic acid, with the general structure R1C(=S)N(R2)R3 (R1-R3=H, alkyl, aryl).
551	1231	CHEMONT:0001231	Isoureas	CHEMONT:0002484	Organic compounds containing the isourea group, with the general structure R1N(R2)C(=NR3)OR4, or its hydrocarbyl derivatives (R1,R2,R3,R4=H, alkyl, aryl).
552	1232	CHEMONT:0001232	Isothioureas	CHEMONT:0000004	Organic compounds containing the isothiourea group, with the general structure R1SC(=NR2)N(R3)R4 (R1,R2,R3,R4=H, alkyl, aryl).
553	1233	CHEMONT:0001233	Cardiolipins	CHEMONT:0003389	Glycerophospholipids in which the O1 and O3 oxygen atoms of the central glycerol moiety are each linked to one 1,2-diacylglycerol chain. Their general formula is OC(COP(O)(=O)OC[C@@H](CO[R1])O[R2])COP(O)(=O)OC[C@@H](CO[R3])O[R4], where R1-R4 are four fatty acyl chains.
554	1234	CHEMONT:0001234	Isothiocyanates	CHEMONT:0000004	Organic compounds containing the isothiocyanate group, an isocyanate analogue with the general formula RN=C=S.
555	1235	CHEMONT:0001235	Organosulfenic acids	CHEMONT:0000268	Compounds containing a sulfenic acid functional group, with the general structure RSOH (R not H).
556	1236	CHEMONT:0001236	Orthocarboxylic acid derivatives	CHEMONT:0000264	Organic compounds containing the orhtocarboxylic acid functional group, with the RC(X)(X)X (R=H, alkyl, aryl; X=OH, alkoxy, aryloxy, substituted amino, etc.).
557	1237	CHEMONT:0001237	Carboxylic acid orthoesters	CHEMONT:0001236	Carboxylic acid derivatives containing a carbon atom form three single bonds, each with one oxygen atom.
558	1238	CHEMONT:0001238	Carboxylic acid esters	CHEMONT:0001093	Carboxylic acid derivatives in which the carbon atom from the carbonyl group is attached to an alkyl or an aryl moiety through an oxygen atom (forming an ester group).
559	1239	CHEMONT:0001239	Carboxylic acid azides	CHEMONT:0001093	Carboxylic acid derivatives a carbonyl group in which the carbon is directly linked to an azide group (-N=N+=N-).
560	1240	CHEMONT:0001240	Carboxylic acid anhydrides	CHEMONT:0001093	Carboxylic acid derivatives two carbonyl groups where the carbon atoms are both linked to the same oxygen atom.
561	1243	CHEMONT:0001243	Beta propiolactones	CHEMONT:0000050	Organic compounds containing a four-member lactone (a cyclic ester).
562	1244	CHEMONT:0001244	Delta valerolactones	CHEMONT:0000050	Cyclic organic compounds containing an oxan-2- one moiety.
563	1245	CHEMONT:0001245	Gamma butyrolactones	CHEMONT:0000050	Compounds containing a gamma butyrolactone moiety, which consists of an aliphatic five-member ring with four carbon atoms, one oxygen atom, and bears a ketone group on the carbon adjacent to the oxygen atom.
564	1248	CHEMONT:0001248	Hydroxybenzoic acid derivatives	CHEMONT:0000176	Compounds containing a hydroxybenzoic acid (or a derivative), which is a benzene ring bearing a carboxyl and a hydroxyl groups.
565	1249	CHEMONT:0001249	Flavins	CHEMONT:0000384	Compounds containing a flavin (7,8-dimethyl-benzo[g]pteridine-2,4-dione) moiety, with a structure characterized by an isoalloaxzine tricyclic ring.
566	1250	CHEMONT:0001250	Phosphocholines	CHEMONT:0001012	Compounds containing a [2-(trimethylazaniumyl)ethoxy]phosphonic acid or derivative.
567	1251	CHEMONT:0001251	Gallic acid and derivatives	CHEMONT:0001248	Compounds containing a 3,4,5-trihydroxybenzoic acid moiety.
568	1252	CHEMONT:0001252	Indole-3-acetic acid derivatives	CHEMONT:0001290	Compounds containing an acetic acid (or a derivative) linked to the C3 carbon atom of an indole.
569	1253	CHEMONT:0001253	Quinolines and derivatives	CHEMONT:0000002	Compounds containing a quinoline moiety, which consists of a benzene ring fused to a pyrimidine ring to form benzo[b]azabenzene.
570	1256	CHEMONT:0001256	CDP-diacylglycerols	CHEMONT:0001263	Glycerolipids containing a diacylglycerol, with a cytidine diphosphate attached to the oxygen O1 or O2 of the glycerol part.
571	1257	CHEMONT:0001257	Phenylacetaldehydes	CHEMONT:0002279	Compounds containing a phenylacetaldehyde moiety, which consists of a phenyl group substituted at the second position by an acetalydehyde.
572	1258	CHEMONT:0001258	Neuraminic acids and derivatives	CHEMONT:0001697	Compounds containing or derived from a neuraminic acid moiety (5-amino-3,5-dideoxy-D-glycero-D-galacto-non-2-ulosonic acid), which is a 9-carbon monosaccharide.
573	1262	CHEMONT:0001262	Aminopyrimidines and derivatives	CHEMONT:0000075	Organic compounds containing an amino group attached to a pyrimidine ring. Pyrimidine is a 6-membered ring consisting of four carbon atoms and two nitrogen centers at the 1- and 3- ring positions.
574	1263	CHEMONT:0001263	CDP-glycerols	CHEMONT:0000256	Glycerolipids with a cytidine diphosphate attached to the oxygen O1 or O2 of the glycerol part. As is the case with diacylglycerols, phosphatidylserines can have many different combinations of fatty acids of varying lengths and saturation attached to the C-1 and C-2 atoms.
575	1266	CHEMONT:0001266	Phosphoethanolamines	CHEMONT:0000408	Compounds containing a phosphate linked to the second carbon of an ethanolamine.
576	1267	CHEMONT:0001267	Aldimines	CHEMONT:0000117	Organic compounds containing the aldimine functional group.
577	1268	CHEMONT:0001268	Nicotinamide nucleotides	CHEMONT:0001297	Pyridine nucleotides, in which the pyridine base is nicotinamide or a derivative thereof.
578	1269	CHEMONT:0001269	Sulfinic acids	CHEMONT:0000269	Compounds containing a sulfinic acid functional group, with the general structure RS(=O)OH (R = organyl, not H).
579	1271	CHEMONT:0001271	Thiodiacetic acid derivatives	CHEMONT:0000346	Compounds containing a thiodiacetic acid group (or esters/salts thereof) which is made up of two 2-sulfanylacetic (OC(=O)CS) acid moieties sharing their sulfur atom.
580	1272	CHEMONT:0001272	Cresols	CHEMONT:0000134	Aromatic compounds containing a methoxyphenol moiety.
581	1273	CHEMONT:0001273	Meta cresols	CHEMONT:0001272	Aromatic compounds containing a meta-cresol moiety, which consists of a benzene ring bearing a methyl group and a hydroxyl group at ring positions 1 and 3, respectively.
