rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
255	1	1	1	0.6277134310978325	-31.715913146609708	0.9989949748743718	20.034180348081772	C12H14O4	[M + H]+	FLKPEMZONWLCSK	InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3	Neantine	CCOC(=O)C1=CC=CC=C1C(=O)OCC	2.47563124	6781;16213549;90477973	HMDB:(94660);PubChem class - food;SuperNatural:(SN00155710);ZINC bio:(ZINC00001287);additional;HSDB:(84-66-2);MeSH:(6781);PubMed;NORMAN:(NS00009893);COCONUT:(CNP0275362);KNApSAcK:(42472);Natural Products:(UNPD146661);PubChem:(6781 16213549 90477973);CHEBI:(34698);PubChem class - bio and metabolites;KEGG:(C14175);PubChem class - safety and toxic;Training Set	222094206	223.097	NaN	577_specs_ms_FEATURE_579
256	1	1	1	0.6267014647165647	-179.4231038911962	0.9999999999999999	55.82866681511323	C36H64O6	[M + H]+	UNXIMIFMCNSOAC	InChI=1S/C36H64O6/c1-3-4-5-6-7-8-9-10-13-16-19-22-32(38)34-26-27-35(42-34)33(39)23-20-17-14-11-12-15-18-21-31(37)25-24-30-28-29(2)41-36(30)40/h13,16,28-29,31-35,37-39H,3-12,14-15,17-27H2,1-2H3	calamistrin E	CCCCCCCCCC=CCCC(C1CCC(O1)C(CCCCCCCCCC(CCC2=CC(OC2=O)C)O)O)O	9.89999962	11801608	COCONUT:(CNP0287516);PubChem:(11801608);PubMed	2097218	593.4753	NaN	1633_specs_ms_FEATURE_1635
257	1	1	1	0.623666279673357	-301.8970404658394	0.7798994974874371	16.721001760642125	C36H48O9	[M + Na]+	YHSWIYJJKPHZLA	InChI=1S/C36H48O9/c1-13-24(25-16-31(41-8)34(44-11)19-28(25)38-5)22(3)36(26-17-32(42-9)35(45-12)20-29(26)39-6)21(2)14-23-15-30(40-7)33(43-10)18-27(23)37-4/h14-20,22,24,36H,13H2,1-12H3	Tatanan A	CCC(C1=CC(=C(C=C1OC)OC)OC)C(C)C(C2=CC(=C(C=C2OC)OC)OC)C(=CC3=CC(=C(C=C3OC)OC)OC)C	8.30000019	52918261;53231603	MeSH:(53231603);PubChem:(52918261 53231603);PubMed	70	647.3181	NaN	2205_specs_ms_FEATURE_2207
258	1	1	1	0.6170246522898227	-205.82119806871356	0.9999999999999999	73.95051081777784	C19H38N2O4	[M + H]+	QSYQOKPEFJPBJH	InChI=1S/C19H38N2O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-19(25-18(2)22)17-21(24)20-23/h19,23H,3-17H2,1-2H3	null	CCCCCCCCCCCCCCCC(C[N+](=NO)[O-])OC(=O)C	7.5	135762095;136851450;135426405;135439592;135465592	COCONUT:(CNP0171984);Natural Products:(UNPD191277);PubChem:(135762095 136851450 135426405 135439592 135465592)	2129922	359.2879	NaN	1979_specs_ms_FEATURE_1981
259	1	1	1	0.6168284845794222	-145.78052495086226	0.9999999999999999	39.49110223779703	C36H64O8	[M + Na]+	YDCNXPCHVNMEDK	InChI=1S/C36H64O8/c1-3-4-5-6-7-8-9-14-17-30(38)34-22-23-35(44-34)32(40)20-19-31(39)33-21-18-28(42-33)15-12-10-11-13-16-29-25-27(24-26(2)37)36(41)43-29/h27-35,38-40H,3-25H2,1-2H3	null	CCCCCCCCCCC(C1CCC(O1)C(CCC(C2CCC(O2)CCCCCCC3CC(C(=O)O3)CC(=O)C)O)O)O	8.01336098	""	COCONUT:(CNP0220322);Natural Products:(UNPD34580);SuperNatural:(SN00403676)	3178496	647.4474	NaN	1471_specs_ms_FEATURE_1473
260	2	1	2	0.6146182443563778	-342.0267614582262	0.25025125628140704	30.062987500414767	C36H59NO9	[M + Na]+	DKWVFLWYXPPCPZ	InChI=1S/C36H59NO9/c1-8-21(34(3,4)37-7)29(41)28(40)18(2)22-9-10-23-27-24(12-14-36(22,23)6)35(5)13-11-20(15-19(35)16-25(27)39)45-33-32(44)31(43)30(42)26(17-38)46-33/h16,18,20-24,26-27,29-33,37-38,41-44H,8-15,17H2,1-7H3	null	CCC(C(C(=O)C(C)C1CCC2C1(CCC3C2C(=O)C=C4C3(CCC(C4)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C(C)(C)NC	3.0999999	10985140	COCONUT:(CNP0166596);Natural Products:(UNPD130660);PubChem:(10985140);SuperNatural:(SN00267340)	3178498	672.4161	NaN	481_specs_ms_FEATURE_483
261	1	1	1	0.6133950246883865	-789.6948396619853	0.235678391959799	8.620738685422836	C39H61NO4	[M + H]+	LTLOENKSMWBGRM	InChI=1S/C39H61NO4/c1-27(2)14-11-15-28(3)16-12-17-29(4)18-13-23-39(8)24-22-34-32(7)36(30(5)31(6)37(34)44-39)43-38(42)35-21-20-33(26-40-35)19-9-10-25-41/h20-21,26-29,41H,9-19,22-25H2,1-8H3	dl-alpha-Tocopheryl 5-benzyloxypicolinate	CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C3=NC=C(C=C3)CCCCO)C	12.0	3069872	PubChem:(3069872);PubChem class - safety and toxic	67108866	608.4717	NaN	1336_specs_ms_FEATURE_1338
262	1	1	1	0.6119108748296309	-10.858220913777764	0.9999999999999999	38.37287142136169	C17H34O4	[M + H]+	DCBSHORRWZKAKO	InChI=1S/C17H34O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-17(20)21-15-16(19)14-18/h16,18-19H,2-15H2,1H3	Monomyristin	CCCCCCCCCCCCCC(=O)OCC(CO)O	4.66741133	79050;10957631;71598539	HMDB:(11561);SuperNatural:(SN00383855);ZINC bio:(ZINC32840883 ZINC32840884);additional;MeSH:(79050);PubMed;NORMAN:(NS00013705);COCONUT:(CNP0361283);KNApSAcK:(49929);Natural Products:(UNPD89190);PubChem:(79050 10957631 71598539);YMDB Mine;CHEBI:(75567 75537 75536 75562);PubChem class - bio and metabolites;EcoCyc Mine;Training Set;Biocyc:(CPD-20406);KEGG Mine	60150311038	303.252	NaN	1814_specs_ms_FEATURE_1816
263	1	1	2	0.6108016411792255	-76.04373578853163	0.4623115577889447	7.59507992682736	C28H58O9	[M + Na]+	YYELLDKEOUKVIQ	InChI=1S/C28H58O9/c1-2-3-4-5-6-7-8-9-10-11-13-30-15-17-32-19-21-34-23-25-36-27-28-37-26-24-35-22-20-33-18-16-31-14-12-29/h29H,2-28H2,1H3	Dodecyloctaglycol	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCO	3.90903544	123921;11006056	NORMAN:(NS00013821);COCONUT:(CNP0219886);PubChem:(123921 11006056);CHEBI:(41527);PubChem class - bio and metabolites;MeSH:(123921);PubChem class - safety and toxic;PubMed;KEGG Mine	8676180070	561.3915	NaN	2630_specs_ms_FEATURE_2632
264	2	1	1	0.6107700809693701	-180.92590696760217	0.6522613065326635	10.521433137444323	C38H58O9	[M + Na]+	UGLDZOFBSCTYKE	InChI=1S/C38H58O9/c1-7-8-9-10-11-12-13-14-15-16-17-18-19-20-29(41)46-34-25(3)37(45)28-21-24(2)33(43)36(28,44)22-27(23-39)31(42)30(37)32-35(5,6)38(32,34)47-26(4)40/h21-22,25,28,30,32,34,39,44-45H,7-20,23H2,1-6H3	null	CCCCCCCCCCCCCCCC(=O)OC1C(C2(C3C=C(C(=O)C3(C=C(C(=O)C2C4C1(C4(C)C)OC(=O)C)CO)O)C)O)C	7.69999981	70685304	COCONUT:(CNP0289109);Natural Products:(UNPD163403);PubChem:(70685304);SuperNatural:(SN00289130);PubMed	3178562	681.3917	NaN	3314_specs_ms_FEATURE_3316
265	1	1	3	0.6105926282145165	-213.73443362003388	0.7959798994974875	22.541173692405888	C34H48O13	[M + Na]+	JJSVXWKQLGHFES	InChI=1S/C34H48O13/c1-17-28(46-19(3)37)29(42-5)27(39)30(44-17)47-21-6-9-32(16-35)26-23(7-10-33(32,40)13-21)34(41)11-8-22(20-12-25(38)43-15-20)31(34,4)14-24(26)45-18(2)36/h12,16-17,21-24,26-30,39-41H,6-11,13-15H2,1-5H3	Spectrum_000633	CC1C(C(C(C(O1)OC2CCC3(C4C(CCC3(C2)O)C5(CCC(C5(CC4OC(=O)C)C)C6=CC(=O)OC6)O)C=O)O)OC)OC(=O)C	1.61697674	3444781;6708535;16757992;45115185	COCONUT:(CNP0342354);Training Set;PubChem:(3444781 6708535 16757992 45115185);SuperNatural:(SN00220500);PubMed	3162178	687.3003	NaN	358_specs_ms_FEATURE_360
266	1	1	1	0.6054547362989339	-216.4663008524006	0.029145728643216084	44.01502803569549	C24H36O10	[M + H]+	TVMSZRKICIOFTN	InChI=1S/C24H36O10/c1-10-13(27)8-23(21(4,5)31)16(10)17(29)19(30)22(6)14(28)7-15-24(9-32-15,34-12(3)26)18(22)20(23)33-11(2)25/h13-15,17-20,27-31H,7-9H2,1-6H3	Taxumairol Q	CC1=C2C(C(C3(C(CC4C(C3C(C2(CC1O)C(C)(C)O)OC(=O)C)(CO4)OC(=O)C)O)C)O)O	-2.0	637469;10863832;24892962;101221617	COCONUT:(CNP0255743);KNApSAcK:(46451);Natural Products:(UNPD47798 UNPD175663);PubChem:(637469 10863832 24892962 101221617);SuperNatural:(SN00337607 SN00299723);PubMed	3178578	485.2396	NaN	1939_specs_ms_FEATURE_1941
267	1	1	2	0.6052373166620058	-128.18931340554636	0.9708542713567839	2.774473986584463	C12H15NO3	[M + H]+	DLCNTEDUKYKOIF	InChI=1S/C12H15NO3/c1-9(12(15)16-2)13-11(14)8-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,14)	methyl 2-(2-phenylacetamido)propanoate	CC(C(=O)OC)NC(=O)CC1=CC=CC=C1	1.63016605	294582;9991059;12743774	PubChem:(294582 9991059 12743774);PubChem class - safety and toxic	67108866	222.1121	NaN	1923_specs_ms_FEATURE_1925
268	1	1	1	0.604540117952042	-74.08657340354017	0.9999999999999999	11.297525361822437	C22H43NO	[M + Na]+	WLUWZVUXQSJMCW	InChI=1S/C22H43NO/c1-3-5-7-8-9-10-11-12-13-14-15-16-17-18-19-20-22(24)23-21-6-4-2/h12-13H,3-11,14-21H2,1-2H3,(H,23,24)	N-Butyloleamide	CCCCCCCCC=CCCCCCCCC(=O)NCCCC	8.30000019	87866;5371635;6436496	NORMAN:(NS00052360);PubChem:(87866 5371635 6436496);PubMed	262210	360.3247	NaN	1023_specs_ms_FEATURE_1025
269	1	1	1	0.6045061059693494	-159.083913736001	0.9944723618090453	4.151861520679199	C24H41NO2	[M + H]+	YASWBJXTHOXPGK	InChI=1S/C24H41NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-24(27)25-22-18-20-23(26)21-19-22/h18-21,26H,2-17H2,1H3,(H,25,27)	Suconox 18	CCCCCCCCCCCCCCCCCC(=O)NC1=CC=C(C=C1)O	8.22888374	7689	NORMAN:(NS00021463);PubChem class - safety and toxic;PubChem:(7689);PubMed	67371074	376.3186	NaN	1894_specs_ms_FEATURE_1896
270	1	1	1	0.6043889928379574	-162.04664435503653	0.9999999999999999	25.79185304429496	C16H34O5	[M + Na]+	FEOZZFHAVXYAMB	InChI=1S/C16H34O5/c1-2-3-4-5-6-7-9-18-11-13-20-15-16-21-14-12-19-10-8-17/h17H,2-16H2,1H3	Octyltetraglycol	CCCCCCCCOCCOCCOCCOCCO	2.51484084	5414	COCONUT:(CNP0200070);PubChem class - safety and toxic;PubChem:(5414);CHEBI:(41323);PubChem class - bio and metabolites	85983266	329.2312	NaN	410_specs_ms_FEATURE_412
271	5	1	1	0.6024738390951544	-316.237692063396	0.01859296482412061	10.358073314240698	C27H47NO8	[M + H]+	NRIOSFBRBBAERL	InChI=1S/C27H47NO8/c1-18(2)15-13-11-9-7-6-8-10-12-14-16-22(30)36-24-21-17-33-27(35-21)23(28-20(4)29)25(24)34-19(3)26(31)32-5/h18-19,21,23-25,27H,6-17H2,1-5H3,(H,28,29)	null	CC(C)CCCCCCCCCCCC(=O)OC1C2COC(O2)C(C1OC(C)C(=O)OC)NC(=O)C	5.80000019	72374918;72715422;102599595	COCONUT:(CNP0368420);Natural Products:(UNPD213030);PubChem:(72374918 72715422 102599595)	2129922	514.3369	NaN	3009_specs_ms_FEATURE_3011
272	2	1	1	0.6020608419708356	-116.50940099242969	0.3547738693467337	41.470885648589096	C25H47NO4	[M + H]+	IPOLTUVFXFHAHI	InChI=1S/C25H47NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h12-13,23H,5-11,14-22H2,1-4H3/p+1	Oleoylcarnitine	CCCCCCCCC=CCCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C	7.19999981	166951;166952;6441392;6441393;6913361;25105266;46907933;46907934;53477837;71308876;88540521;87229191;117064252;124000062;134081805;137700546	COCONUT:(CNP0082623 CNP0175019);HMDB:(5065 6464);PubChem:(166951 166952 6441392 6441393 6913361 25105266 46907933 46907934 53477837 71308876 88540521 87229191 117064252 124000062 134081805 137700546);CHEBI:(84651 86038 72689);additional;PubChem class - bio and metabolites;MeSH:(166951 6441392 46907933);Training Set;PubMed;Biocyc:(CPD-20402)	19417198	426.3563	NaN	1550_specs_ms_FEATURE_1552
273	1	1	1	0.6020407789114774	-205.71129557603473	0.9999999999999999	19.08663031755343	C36H64O6	[M + Na]+	UNXIMIFMCNSOAC	InChI=1S/C36H64O6/c1-3-4-5-6-7-8-9-10-13-16-19-22-32(38)34-26-27-35(42-34)33(39)23-20-17-14-11-12-15-18-21-31(37)25-24-30-28-29(2)41-36(30)40/h13,16,28-29,31-35,37-39H,3-12,14-15,17-27H2,1-2H3	calamistrin E	CCCCCCCCCC=CCCC(C1CCC(O1)C(CCCCCCCCCC(CCC2=CC(OC2=O)C)O)O)O	9.89999962	11801608	COCONUT:(CNP0287516);PubChem:(11801608);PubMed	2097218	615.4581	NaN	1048_specs_ms_FEATURE_1050
274	1	1	1	0.6016463773661257	-413.89392599655775	0.07939698492462313	5.784115247024218	C35H59N3O6	[M + Na]+	PDQLJRLHGKZPHF	InChI=1S/C35H59N3O6/c1-3-5-7-10-24-13-14-26(31(40)20-24)11-8-6-9-12-28(34(42)43)30(39)15-17-35(44)22-27(29(33(35)41)23-37-4-2)19-25-16-18-38-32(36)21-25/h13-14,16,18,21,24,26-31,33,37,39-41,44H,3-12,15,17,19-20,22-23H2,1-2H3,(H2,36,38)(H,42,43)/p+1	null	CCCCCC1CC(C(C=C1)CCCCCC(C(CCC2(CC(C(C2O)C[NH2+]CC)CC3=CC(=[NH+]C=C3)N)O)O)C(=O)[O-])O	0.0	""	COCONUT:(CNP0006494 CNP0423655);SuperNatural:(SN00165327)	3145728	640.4269	NaN	2445_specs_ms_FEATURE_2447
275	1	1	1	0.5978274020138812	-136.42819301002402	0.9065326633165829	9.689763212669245	C28H52O7	[M + Na]+	CVJWXRNBYKUGQI	InChI=1S/C28H52O7/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-22(29)18-23(30)19-24(31)20-25(32)21-27-26(33)16-17-28(34)35-27/h16-17,22-27,29-33H,2-15,18-21H2,1H3	Cryptocaryol E	CCCCCCCCCCCCCCCC(CC(CC(CC(CC1C(C=CC(=O)O1)O)O)O)O)O	6.30000019	54585961;53262816;53355236	COCONUT:(CNP0293883);PubChem:(54585961 53262816 53355236);PubMed;CHEBI:(67420)	2097250	523.3596	NaN	453_specs_ms_FEATURE_455
276	1	1	1	0.5961352761745392	-145.74413511708744	0.6512562814070352	1.368154159214623	C23H45NO3	[M + H]+	KDRQUXQQNFOTAO	InChI=1S/C23H45NO3/c1-3-5-7-8-9-10-11-12-13-14-15-17-18-22(26)21(20-25)24-23(27)19-16-6-4-2/h17-18,21-22,25-26H,3-16,19-20H2,1-2H3,(H,24,27)	N-[(E)-1,3-dihydroxyheptadec-4-en-2-yl]hexanamide	CCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCC)O	6.9000001	11825153;73118482	COCONUT:(CNP0136611);Natural Products:(UNPD195688);PubChem:(11825153 73118482);SuperNatural:(SN00350821);PubMed	3178562	384.3444	NaN	2274_specs_ms_FEATURE_2276
277	1	1	1	0.5948152668932282	-139.66238137019775	0.9999999999999999	25.49203794822363	C19H22O5	[M + H]+	UHRUXUCWHIGENP	InChI=1S/C19H22O5/c20-15(8-5-14-7-10-17(22)19(24)12-14)4-2-1-3-13-6-9-16(21)18(23)11-13/h6-7,9-12,21-24H,1-5,8H2	3-Heptanone, 1,7-bis(3,4-dihydroxyphenyl)-	C1=CC(=C(C=C1CCCCC(=O)CCC2=CC(=C(C=C2)O)O)O)O	3.20000005	11573476	COCONUT:(CNP0204710);Natural Products:(UNPD159592);PubChem:(11573476);SuperNatural:(SN00020060);ZINC bio:(ZINC13377936);additional;MeSH:(11573476);Training Set;PubMed	3727430	331.156	NaN	785_specs_ms_FEATURE_787
278	1	1	1	0.5939281498734144	-75.95714511150837	0.9999999999999999	31.896135751603854	C9H17NO3	[M + H]+	GUAHPAJOXVYFON	InChI=1S/C9H17NO3/c1-7(10)8(11)5-3-2-4-6-9(12)13/h7H,2-6,10H2,1H3,(H,12,13)	8-amino-7-oxononanoate	CC(C(=O)CCCCCC(=O)O)N	-2.20000005	173;448124;5460197;25244029;36688192;36688194;101264144	SuperNatural:(SN00243290);ZINC bio:(ZINC01532843 ZINC01532844);additional;MeSH:(173 448124);Plantcyc:(8-AMINO-7-OXONONANOATE);PubMed;COCONUT:(CNP0316712);KNApSAcK:(758);Natural Products:(UNPD76434);PubChem:(173 448124 5460197 25244029 36688192 36688194 101264144);CHEBI:(15830 57532 12266);PubChem class - bio and metabolites;KEGG:(C01092);YMDB:(905);Training Set;Biocyc:(CPD1A0-6176 8-AMINO-7-OXONONANOATE SMA-0000150)	20703606	188.1279	NaN	1809_specs_ms_FEATURE_1811
279	1	1	1	0.5926328669672623	-99.3832443366245	0.05276381909547739	8.341837853364359	C20H34O8	[M + Na]+	QZCLKYGREBVARF	InChI=1S/C20H34O8/c1-5-8-11-25-17(22)14-20(28-16(4)21,19(24)27-13-10-7-3)15-18(23)26-12-9-6-2/h5-15H2,1-4H3	Blo-trol	CCCCOC(=O)CC(CC(=O)OCCCC)(C(=O)OCCCC)OC(=O)C	3.29999995	6505;71752690	HMDB:(34159);PubChem class - food;ZINC bio:(ZINC03875493);additional;HSDB:(77-90-7);MeSH:(6505);PubMed;NORMAN:(NS00010307);COCONUT:(CNP0120807);PubChem:(6505 71752690);PubChem class - bio and metabolites;PubChem class - safety and toxic	220996174	425.2138	NaN	87_specs_ms_FEATURE_89
280	2	1	1	0.5906845243818246	-324.71149916522825	0.017587939698492462	19.376991290747668	C43H66O3	[M + H]+	ROHKDMWQXDHLDY	InChI=1S/C43H66O3/c1-32(2)17-11-18-33(3)19-12-20-34(4)21-13-22-35(5)23-14-24-36(6)25-15-26-37(7)27-16-28-38(8)29-30-40-39(9)41(44)31-42(46-10)43(40)45/h17,19,21,23,25,27,29,31,44-45H,11-16,18,20,22,24,26,28,30H2,1-10H3	6-methoxy-3-methyl-2-heptaprenyl-1,4-benzoquinol	CC1=C(C(=C(C=C1O)OC)O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C	14.6000004	50986072	PubChem:(50986072);CHEBI:(84530);Biocyc:(CPD-9859);PubChem class - bio and metabolites	16779298	631.5132	NaN	3085_specs_ms_FEATURE_3087
281	1	1	2	0.5901741529683454	-24.59134729453314	0.9608040201005025	20.441215338004042	C15H14O6	[M + H]+	PFTAWBLQPZVEMU	InChI=1S/C15H14O6/c16-8-4-11(18)9-6-13(20)15(21-14(9)5-8)7-1-2-10(17)12(19)3-7/h1-5,13,15-20H,6H2	Catergen	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	1.47232497	1203;9064;72276;73160;182232;255538;10517669;12015783;12309507;12309508;12309509;11087562;44224836;49787818;49787895;66995311;71310842;71310843;71314581;86271441;86271442;86271443;118886880;118886881;118886882;118886930;131871365	HMDB:(1871 2780 37953 37954 127721);SuperNatural:(SN00001082 SN00001083 SN00001085 SN00001084);ZINC bio:(ZINC00119978 ZINC00119983 ZINC00119985 ZINC00119988);additional;MeSH:(9064 72276);Plantcyc:(CPD-1961 CPD-7630);PubMed;NORMAN:(NS00004541);COCONUT:(CNP0293352);KNApSAcK:(947);Natural Products:(UNPD107895 UNPD80387 UNPD57689 UNPD108574);PubChem:(1203 9064 72276 73160 182232 255538 10517669 12015783 12309507 12309508 12309509 11087562 44224836 49787818 49787895 66995311 71310842 71310843 71314581 86271441 86271442 86271443 118886880 118886881 118886882 118886930 131871365);CHEBI:(90 23053 76125 33992 15600);PubChem class - bio and metabolites;KEGG:(C14079 C09728 C06562 C17590 C09727);PubChem class - safety and toxic;YMDB:(1653);Training Set;PubChem class - drug;Biocyc:(CPD-19100 CPD-1961 CPD-7630 CPD-19097)	121629054	291.0856	NaN	423_specs_ms_FEATURE_425
282	1	1	2	0.589756075691526	-278.6403364720479	0.9889447236180906	33.520284109020324	C30H30O10	[M + H]+	QNZYKOBPPANMKG	InChI=1S/C30H30O10/c1-32-15-25-28(16-7-9-19(34-3)21(11-16)35-4)39-22-12-17(8-10-20(22)38-25)29-30(37-6)27(31)26-23(36-5)13-18(33-2)14-24(26)40-29/h7-14,25,28H,15H2,1-6H3	2-[3-(3,4-dimethoxyphenyl)-2-(methoxymethyl)-2,3-dihydro-1,4-benzodioxin-6-yl]-3,5,7-trimethoxychromen-4-one	COCC1C(OC2=C(O1)C=CC(=C2)C3=C(C(=O)C4=C(O3)C=C(C=C4OC)OC)OC)C5=CC(=C(C=C5)OC)OC	4.4000001	1715299;1715301;1715303;1715305;3674166	COCONUT:(CNP0345797);PubChem:(1715299 1715301 1715303 1715305 3674166);ZINC bio:(ZINC02048848 ZINC02048851 ZINC02048853 ZINC02048855)	2105346	551.1904	NaN	217_specs_ms_FEATURE_219
283	1	1	1	0.5890247672053639	-129.67565942948482	0.4522613065326633	13.55125701410508	C23H39NO3	[M + H]+	QFIYNRCZMOYKEJ	InChI=1S/C23H39NO3/c1-2-3-4-5-6-7-8-9-10-14-17-23(27)24-21(19-25)18-22(26)20-15-12-11-13-16-20/h11-13,15-16,21-22,25-26H,2-10,14,17-19H2,1H3,(H,24,27)	null	CCCCCCCCCCCCC(=O)NC(CC(C1=CC=CC=C1)O)CO	5.80000019	10045162;85102293	PubChem:(10045162 85102293);PubMed;PubChem class - bio and metabolites	16777282	378.2996	NaN	3484_specs_ms_FEATURE_3486
284	1	1	1	0.5887302744180066	-77.45332831176279	0.9999999999999999	22.632132376798452	C24H38O11	[M + H]+	DQQUPMXQGJRNAW	InChI=1S/C24H38O11/c1-12-7-14(26)8-23(3,4)15(12)6-5-13(2)34-21-19(29)18(28)17(27)16(35-21)9-32-22-20(30)24(31,10-25)11-33-22/h5-7,13,15-22,25,27-31H,8-11H2,1-4H3	null	CC1=CC(=O)CC(C1C=CC(C)OC2C(C(C(C(O2)COC3C(C(CO3)(CO)O)O)O)O)O)(C)C	-1.70000005	101924224;101993229;131752900	COCONUT:(CNP0184595);HMDB:(40672);Natural Products:(UNPD118786 UNPD8557);PubChem:(101924224 101993229 131752900);SuperNatural:(SN00256146 SN00326024);PubChem class - bio and metabolites	19955722	503.2481	NaN	2565_specs_ms_FEATURE_2567
285	1	1	1	0.5877893622037088	-520.0318367603849	0.8407035175879398	32.947048513712865	C41H75NO8	[M + H]+	PIJBDQIAXDOOIW	InChI=1S/C41H75NO8/c1-4-6-8-10-12-13-14-15-16-17-19-21-26-30-37(45)42-34(32-49-41-40(48)39(47)38(46)36(31-43)50-41)35(44)29-25-22-24-28-33(3)27-23-20-18-11-9-7-5-2/h23,25,27-29,34-36,38-41,43-44,46-48H,4-22,24,26,30-32H2,1-3H3,(H,42,45)	N-[(2S,3R,4E,8E,10E)-3-hydroxy-9-methyl-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoctadeca-4,8,10-trien-2-yl]hexadecanamide	CCCCCCCCCCCCCCCC(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC=C(C)C=CCCCCCCC)O	10.5	21593887;21775502;139585691;139586583	COCONUT:(CNP0277222);Natural Products:(UNPD51187);PubChem:(21593887 21775502 139585691 139586583);SuperNatural:(SN00285722)	3178498	710.5539	NaN	2188_specs_ms_FEATURE_2190
286	5	1	1	0.5852312048311823	-205.79627797891436	0.0542713567839196	11.862450769686685	C29H54O16	[M + H]+	LNAZSHAWQACDHT	InChI=1S/C29H54O16/c1-30-12-15-18(33-4)21(34-5)25(38-9)28(42-15)45-20-17(14-32-3)43-29(26(39-10)23(20)36-7)44-19-16(13-31-2)41-27(40-11)24(37-8)22(19)35-6/h15-29H,12-14H2,1-11H3	Metilcelulosa	COCC1C(C(C(C(O1)OC2C(OC(C(C2OC)OC)OC3C(OC(C(C3OC)OC)OC)COC)COC)OC)OC)OC	-1.5	22950330;44263857;101101093	COCONUT:(CNP0279080);Natural Products:(UNPD149493);PubChem:(22950330 44263857 101101093);SuperNatural:(SN00316258);CHEBI:(53448);MeSH:(44263857);PubMed;PubChem class - drug	36733030	659.3545	NaN	3099_specs_ms_FEATURE_3101
287	2	1	1	0.5840810226716016	-242.5114021838279	0.9366834170854272	12.402257501404932	C18H35NO5	[M + H]+	PJWVTPFASUDOHE	InChI=1S/C18H35NO5/c1-2-3-4-5-6-7-8-9-10-11-12-14-17(24-19(22)23)15-13-16-18(20)21/h17H,2-16H2,1H3,(H,20,21)	5-Nitroxystearic acid	CCCCCCCCCCCCCC(CCCC(=O)O)O[N+](=O)[O-]	7.4000001	20980225;20980226	MeSH:(20980226);PubChem:(20980225 20980226);PubMed	70	346.2575	NaN	1805_specs_ms_FEATURE_1807
288	1	1	1	0.5818521022184936	-616.726893736227	0.15326633165829145	29.876246327411234	C22H28N6O8	[M + H]+	UTHAHBPIPHFUMP	InChI=1S/C22H28N6O8/c1-10(23)19(32)26-14(6-11-9-25-13-5-3-2-4-12(11)13)20(33)27-15(7-17(24)29)21(34)28-16(22(35)36)8-18(30)31/h2-5,9-10,14-16,25H,6-8,23H2,1H3,(H2,24,29)(H,26,32)(H,27,33)(H,28,34)(H,30,31)(H,35,36)	L-alanyl-L-tryptophyl-L-asparaginyl-L-aspartic acid	CC(C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)O)N	-2.23949218	18239371;71464526	PubChem:(18239371 71464526);CHEBI:(73382)	34	505.2098	NaN	3076_specs_ms_FEATURE_3078
289	1	1	1	0.581208122148975	-281.5897374368045	0.07688442211055277	6.248830492440646	C40H76O7	[M + Na]+	GMVKWWPANKQDGO	InChI=1S/C40H76O7/c1-11-35(5,42)22-13-19-33(4)20-21-34(41)40(10,47)31-17-30-39(9,46)29-16-28-38(8,45)27-15-26-37(7,44)25-14-24-36(6,43)23-12-18-32(2)3/h11,18-19,34,41-47H,1,12-17,20-31H2,2-10H3	null	CC(=CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(CCCC(C)(C(CCC(=CCCC(C)(C=C)O)C)O)O)O)O)O)O)C	6.80000019	139583957	PubChem:(139583957);COCONUT:(CNP0166728)	2097154	691.5411	NaN	3557_specs_ms_FEATURE_3559
